class,ANN_AAC,RF_AAC,KNN_AAC,ERT_AAC,XGB_AAC,ANN_DPC,RF_DPC,KNN_DPC,ERT_DPC,XGB_DPC,ANN_CKSAAGP,RF_CKSAAGP,KNN_CKSAAGP,ERT_CKSAAGP,XGB_CKSAAGP,ANN_PAAC,RF_PAAC,KNN_PAAC,ERT_PAAC,XGB_PAAC,ANN_PHYC,RF_PHYC,KNN_PHYC,ERT_PHYC,XGB_PHYC
1,0.7678583246127794,0.49,0.4,0.54,0.5254940986633301,0.3970114469290447,0.34,1.0,0.49,0.05662497133016586,0.4621547178917373,0.49,1.0,0.57,0.10743660479784012,0.18386896535309818,0.43,0.6,0.45,0.08298825472593307,0.32173663684928216,0.36,0.4,0.33,0.08685269206762314
1,0.6332667373504921,0.63,1.0,0.59,0.9593740105628967,0.028949746921871144,0.27,0.6,0.27,0.003343993565067649,0.16926102486825687,0.56,1.0,0.42,0.5568745136260986,0.26774427847415994,0.36,0.2,0.51,0.36677178740501404,0.4600441416336432,0.51,0.4,0.63,0.9116449952125549
1,0.16179063350313333,0.52,0.4,0.42,0.7641369700431824,0.7109329221768345,0.47,1.0,0.57,0.9004267454147339,0.8110397528127097,0.56,1.0,0.42,0.9877140522003174,0.4113471561642055,0.39,0.0,0.28,0.09881062805652618,0.544000112216649,0.35,0.4,0.31,0.051712628453969955
1,0.9369048813852645,0.53,0.8,0.57,0.9518492817878723,0.9999323526872061,0.65,1.0,0.78,0.962563157081604,0.5436197990719206,0.31,0.6,0.36,0.05194526165723801,0.5269516133140203,0.65,0.6,0.61,0.9773716926574707,0.5486464397348115,0.37,0.6,0.38,0.22358867526054382
1,0.36174946502048855,0.39,0.2,0.39,0.7022703886032104,0.021582636493703886,0.26,1.0,0.22,0.16205242276191711,0.5016152365659666,0.42,0.6,0.39,0.16826774179935455,0.2034057546334313,0.24,0.6,0.37,0.33325567841529846,0.32224065041964756,0.15,0.2,0.22,0.06526835262775421
1,0.9881900855462593,0.85,1.0,0.86,0.9926971793174744,0.994159137792938,0.85,1.0,0.96,0.9831422567367554,0.5045097227649327,0.88,1.0,0.8,0.998102605342865,0.9969088158113275,0.86,1.0,0.93,0.9974501729011536,0.4379090556821709,0.58,0.6,0.77,0.7498728036880493
1,0.963734305742075,0.92,1.0,0.85,0.9982340335845947,0.9988945494371186,0.8,1.0,0.91,0.874089241027832,0.9087885197844074,0.85,1.0,0.89,0.9823927879333496,0.6129384273234678,0.8,1.0,0.88,0.9840196371078491,0.6125451091490998,0.73,0.8,0.79,0.9961282014846802
1,0.9868755006417803,0.92,1.0,0.91,0.9932844638824463,0.999158429342626,0.93,1.0,0.98,0.9995496869087219,0.6877745519070969,0.9,1.0,0.85,0.9690260887145996,0.9951014739686854,0.91,1.0,0.92,0.9975054860115051,0.36796740216594837,0.46,0.4,0.44,0.2700522243976593
1,0.9730520392033185,0.89,1.0,0.9,0.9825493097305298,0.9957072086771576,0.88,1.0,0.95,0.9968975782394409,0.5942548518891597,0.83,1.0,0.88,0.9874314069747925,0.9863817326777845,0.92,1.0,0.94,0.9991487264633179,0.678667543835297,0.86,1.0,0.88,0.9891680479049683
1,0.17620886701432825,0.6,1.0,0.61,0.979250431060791,0.974744705755263,0.79,1.0,0.78,0.9272264242172241,0.3882940864588526,0.69,1.0,0.71,0.9433002471923828,0.6860294803048794,0.66,0.6,0.62,0.9142600893974304,0.4214713420202173,0.46,0.2,0.37,0.40217670798301697
1,0.868829928665036,0.52,1.0,0.67,0.7163625955581665,0.9970206953412355,0.79,1.0,0.88,0.9780753254890442,0.41925000545242164,0.54,0.8,0.68,0.7325201630592346,0.875705388473356,0.64,0.8,0.67,0.8091453313827515,0.3831757870719131,0.56,0.2,0.58,0.5117729306221008
1,0.9037546478016004,0.77,1.0,0.8,0.9730421304702759,0.9725813755694439,0.8,1.0,0.92,0.9930787682533264,0.6660336849535019,0.89,1.0,0.92,0.990240216255188,0.9423843866340373,0.98,1.0,0.88,0.9988621473312378,0.7449803849435519,0.52,0.4,0.8,0.7207320928573608
1,0.9795527856493078,0.8,1.0,0.83,0.8980666399002075,0.9938298083004744,0.85,1.0,0.89,0.9304535388946533,0.6712839794467819,0.89,1.0,0.88,0.9877710342407227,0.9276337013692032,0.94,1.0,0.92,0.9871412515640259,0.6847272538581702,0.51,0.4,0.54,0.8841660022735596
1,0.9634024079614814,0.98,1.0,0.95,0.9966149926185608,0.9996733773735411,0.98,1.0,1.0,0.9997515082359314,0.6654819492616731,0.85,1.0,0.96,0.9982103109359741,0.9747623786647569,0.96,1.0,0.97,0.9995781779289246,0.5049546591948687,0.41,0.4,0.53,0.17330971360206604
1,0.916212386137718,0.98,1.0,0.9,0.9977455735206604,0.999283097158704,0.97,1.0,0.98,0.9995434880256653,0.7755716544420066,0.88,1.0,0.96,0.9917871356010437,0.9333047318909862,0.96,1.0,0.99,0.9997802376747131,0.5645215980761291,0.43,0.6,0.57,0.15720780193805695
1,0.9706576380243375,0.96,1.0,0.9,0.9976348876953125,0.9995297933467642,0.98,1.0,0.99,0.9996553659439087,0.837490884822763,0.75,1.0,0.86,0.9837338924407959,0.9060757926396965,0.97,1.0,0.95,0.9990622401237488,0.5718773129496264,0.55,0.4,0.65,0.9651238918304443
1,0.9766371518145167,0.99,1.0,0.96,0.994504988193512,0.9995911828341854,1.0,1.0,1.0,0.9994528889656067,0.926391503592759,0.96,1.0,0.98,0.9977904558181763,0.9824750847325312,0.99,1.0,0.97,0.990623414516449,0.7424834966303447,0.9,1.0,0.96,0.9952774047851562
1,0.9894088426426234,0.96,1.0,1.0,0.9985085129737854,0.9996190835237152,1.0,1.0,1.0,0.9998666048049927,0.9158999228236301,1.0,1.0,1.0,0.9996432065963745,0.9872022982713182,1.0,1.0,1.0,0.9997361302375793,0.6998628368268097,0.97,1.0,0.97,0.9972720742225647
1,0.9671308857191202,0.88,1.0,0.79,0.9873968958854675,0.9997551581604744,1.0,1.0,0.98,0.9998446702957153,0.8806685232776296,0.99,1.0,0.92,0.9998420476913452,0.9883492065269958,0.94,1.0,0.86,0.9975469708442688,0.6634427795396755,0.84,0.2,0.84,0.9885608553886414
1,0.9937562915565635,0.99,1.0,1.0,0.9982612729072571,0.9998247368800947,1.0,1.0,1.0,0.9996674060821533,0.9371748755075724,1.0,1.0,1.0,0.9998083710670471,0.9790919772232897,1.0,1.0,1.0,0.9984486103057861,0.7171197527972,0.99,1.0,0.97,0.9957524538040161
1,0.9974931421108236,0.99,1.0,0.99,0.9893280863761902,0.999808302105636,1.0,1.0,1.0,0.9986082911491394,0.9474265215333829,1.0,1.0,1.0,0.9998338222503662,0.9681463044533788,1.0,1.0,1.0,0.9964600205421448,0.6317304957455541,0.98,0.8,0.98,0.9985805749893188
1,0.9576094276140287,0.91,1.0,0.82,0.9898297190666199,0.9996568021530269,1.0,1.0,0.98,0.9998138546943665,0.8783433293630724,0.97,1.0,0.92,0.9998639822006226,0.9706067675425427,0.9,1.0,0.86,0.9970285296440125,0.6489580351401912,0.82,0.2,0.87,0.9792106747627258
1,0.9990936856242908,0.96,1.0,0.98,0.9982655644416809,0.9998760674969317,0.99,1.0,1.0,0.9996438026428223,0.9310393152789345,1.0,1.0,1.0,0.9999322891235352,0.9970663920035422,1.0,1.0,1.0,0.9995157718658447,0.6806937344623079,0.99,1.0,0.97,0.9994737505912781
1,0.9987863904116848,0.97,1.0,1.0,0.9911763668060303,0.9997661944727578,0.99,1.0,1.0,0.99847012758255,0.9461643786721164,1.0,1.0,0.98,0.9998124241828918,0.9713111615721203,1.0,1.0,1.0,0.9965295195579529,0.6345789280229185,0.99,1.0,0.97,0.9964231848716736
1,0.9871572400446005,0.95,1.0,0.93,0.9953248500823975,0.9998679472437879,0.96,1.0,0.98,0.9969890713691711,0.9262566136923454,0.97,1.0,0.99,0.9981082677841187,0.9366989242388575,0.94,1.0,0.94,0.9948819875717163,0.7096359653197322,0.97,0.8,0.97,0.9990645051002502
1,0.9624703767927926,0.84,1.0,0.84,0.9979438185691833,0.9997869625908257,0.95,1.0,0.99,0.9995854496955872,0.8936270043894885,0.91,1.0,0.95,0.9995355606079102,0.9227280478673976,0.91,1.0,0.88,0.9946441650390625,0.6330944340552294,0.84,0.2,0.85,0.9731094241142273
1,0.9940957769764857,0.94,1.0,0.93,0.9984211921691895,0.999802499664842,0.95,1.0,0.99,0.9953728318214417,0.959223334768884,0.97,1.0,0.99,0.99945467710495,0.9006435991563259,0.92,1.0,0.92,0.9942790269851685,0.7021045669895505,0.91,1.0,0.89,0.9857304096221924
1,0.9551267501334155,0.8,1.0,0.83,0.9748510718345642,0.9995752011815532,0.98,1.0,0.99,0.9966233968734741,0.8823490348977597,0.86,1.0,0.91,0.9909753203392029,0.8218240000116414,0.9,1.0,0.91,0.9682722091674805,0.5944920182808957,0.8,0.6,0.79,0.9843645691871643
1,0.8867164162724241,0.92,1.0,0.93,0.9774816632270813,0.9997771473061496,0.98,1.0,0.99,0.99727863073349,0.9196761684460857,0.89,1.0,0.93,0.9747101664543152,0.767756935303308,0.92,1.0,0.91,0.9858956933021545,0.6410800249308005,0.94,0.8,0.94,0.9972606897354126
1,0.9223897151843452,0.92,1.0,0.98,0.993819534778595,0.9986538483888753,1.0,1.0,1.0,0.9997766613960266,0.7682440357711012,0.91,1.0,0.97,0.9987597465515137,0.9921002133728634,0.98,1.0,1.0,0.9994425177574158,0.6713579812885767,0.65,0.6,0.84,0.8516248464584351
1,0.9545673958623592,0.86,1.0,0.99,0.9909002780914307,0.9990166038956538,1.0,1.0,1.0,0.9997085928916931,0.7828569388300206,0.99,1.0,0.99,0.9987671375274658,0.9792295458608324,0.98,1.0,0.97,0.9967650175094604,0.7121141941960072,0.85,0.6,0.73,0.9486390948295593
1,0.9547035567669612,1.0,1.0,0.99,0.9992954730987549,0.9996505635772905,1.0,1.0,0.98,0.9997673630714417,0.8128079766217186,0.96,1.0,0.94,0.9992522597312927,0.9956780098057953,0.99,1.0,1.0,0.9995521903038025,0.6623753843376184,0.76,0.8,0.74,0.8875913619995117
1,0.9675388689670671,0.99,1.0,0.98,0.9980120658874512,0.9996466058211546,1.0,1.0,0.99,0.999538779258728,0.8035840261211624,0.91,1.0,0.95,0.9974911212921143,0.9925405226516227,0.98,1.0,0.99,0.9994933605194092,0.6782981792551595,0.9,0.6,0.79,0.928584098815918
1,0.948937236416499,1.0,1.0,0.97,0.9984366297721863,0.9996308578986703,0.99,1.0,0.98,0.999538779258728,0.8843379921095605,0.95,1.0,0.97,0.9992089867591858,0.9810696473758892,0.97,1.0,0.97,0.9967247843742371,0.7781454577015896,0.92,0.8,0.83,0.9266484379768372
1,0.99450550069698,0.96,1.0,0.99,0.9966565370559692,0.9991720588540288,1.0,1.0,0.99,0.9996523857116699,0.9210338760523092,1.0,1.0,1.0,0.9998155236244202,0.9938089824409126,1.0,1.0,1.0,0.9993622899055481,0.7349881284831848,1.0,1.0,0.98,0.999744713306427
1,0.9931943072259071,0.97,1.0,1.0,0.9984210729598999,0.9997852847677218,1.0,1.0,1.0,0.9998329877853394,0.910667610162403,1.0,1.0,1.0,0.9997304081916809,0.984764135080859,0.98,1.0,1.0,0.9987727999687195,0.747722333918352,0.92,1.0,0.91,0.9990668892860413
1,0.9846482541657577,0.98,1.0,0.99,0.9991945624351501,0.9995949074481851,1.0,1.0,0.99,0.9998712539672852,0.8173409900075224,0.95,1.0,0.92,0.9992992877960205,0.9996469406271147,0.99,1.0,0.99,0.9998100399971008,0.56491802822726,0.73,0.8,0.85,0.9811676740646362
1,0.9773450168952267,0.98,1.0,0.97,0.9994431138038635,0.9994270011130716,0.97,1.0,0.99,0.9995076656341553,0.806281684369352,0.97,1.0,0.96,0.999458372592926,0.9970900514535105,0.99,1.0,0.98,0.9994434714317322,0.7384218819530269,0.54,0.4,0.47,0.6841077208518982
1,0.8984000286910517,0.89,1.0,0.93,0.9871702790260315,0.9985683004212118,0.98,1.0,0.98,0.9993621706962585,0.7660015067811831,0.83,1.0,0.93,0.9889912605285645,0.9602836199038489,0.98,1.0,0.99,0.9982841610908508,0.6553064154058561,0.65,0.6,0.7,0.5658517479896545
1,0.9637902323903439,0.83,1.0,0.83,0.9838638305664062,0.9674531575118709,0.75,1.0,0.77,0.9558574557304382,0.4216762291597093,0.58,1.0,0.65,0.9573583006858826,0.9069467308137893,0.85,1.0,0.74,0.9881700277328491,0.6712954452665235,0.95,0.8,0.96,0.9751856923103333
1,0.991796835519348,0.95,1.0,0.97,0.9986956715583801,0.9977037650326447,1.0,1.0,0.94,0.9998952150344849,0.6642672340308189,0.96,1.0,0.91,0.9996347427368164,0.9999994987583077,0.96,1.0,1.0,0.9993419051170349,0.46263014642107353,0.79,0.6,0.82,0.9477681517601013
1,0.996267129525563,0.92,1.0,0.95,0.9979641437530518,0.9981417721497601,0.95,1.0,0.93,0.999642014503479,0.6427303630814142,1.0,1.0,0.95,0.9938881993293762,0.9999932728190809,0.94,1.0,0.97,0.9982858300209045,0.5081636957794781,0.49,0.4,0.67,0.5724820494651794
1,0.9876297593927219,0.91,1.0,0.94,0.995721697807312,0.9952169797247732,0.9,1.0,0.96,0.9971369504928589,0.5613893263897204,0.83,1.0,0.89,0.9764724373817444,0.997174084952466,0.95,1.0,0.96,0.9961691498756409,0.6764016853511879,0.87,0.8,0.91,0.9953317046165466
1,0.9958887293920565,0.93,1.0,0.96,0.9983335137367249,0.99646697310162,0.88,1.0,0.99,0.9959065914154053,0.5771612713427439,0.91,1.0,0.99,0.9990144968032837,0.9975246884623351,0.92,1.0,0.94,0.9979981780052185,0.4861180315642299,0.6,0.2,0.55,0.9613736271858215
1,0.9755039845596127,0.87,1.0,0.86,0.9979774355888367,0.9991960209709317,0.91,1.0,0.89,0.9936410784721375,0.7077426643761866,0.9,1.0,0.93,0.9986069798469543,0.9682549484066597,0.8,1.0,0.89,0.9911564588546753,0.40320697302581543,0.56,0.0,0.43,0.42115697264671326
1,0.9279695774621166,0.8,1.0,0.85,0.9866127967834473,0.9848573335071664,0.86,1.0,0.88,0.9809108972549438,0.4384274970317899,0.81,1.0,0.86,0.9137943983078003,0.9512411645398483,0.8,0.8,0.72,0.9984663724899292,0.6003058972184653,0.76,1.0,0.76,0.4956066310405731
1,0.9818469669232051,0.65,1.0,0.69,0.9853106737136841,0.994916077962245,0.67,1.0,0.92,0.9133517742156982,0.5504848994976358,0.77,1.0,0.75,0.9414064884185791,0.8697563252940691,0.56,0.8,0.61,0.19958823919296265,0.3932308149108051,0.44,0.6,0.56,0.5803806185722351
1,0.9429249835862027,0.8,1.0,0.9,0.9750667810440063,0.9989930208413803,0.95,1.0,1.0,0.9916747212409973,0.9030975714489105,0.85,1.0,0.91,0.9566870331764221,0.8544902400657894,0.92,1.0,0.94,0.9869847297668457,0.5907392155992035,0.84,0.6,0.81,0.9893725514411926
1,0.22581170255348162,0.76,0.4,0.72,0.9689487814903259,0.9991844378910532,0.76,1.0,0.94,0.9416842460632324,0.8281544150092838,0.64,0.8,0.74,0.9725262522697449,0.8683565100579664,0.74,0.2,0.73,0.8944846987724304,0.6060313009170407,0.66,0.6,0.76,0.4426822066307068
1,0.8839705095696775,0.6,0.6,0.64,0.9764431118965149,0.8806623740272865,0.58,0.8,0.58,0.7339256405830383,0.8611777268486986,0.57,0.6,0.66,0.60234135389328,0.6564138544186405,0.53,0.4,0.57,0.8589485287666321,0.49925655140333397,0.47,0.2,0.62,0.9647822380065918
1,0.735041795213056,0.84,0.8,0.66,0.9961546063423157,0.9734959829140637,0.65,1.0,0.79,0.8410443067550659,0.8993279862521737,0.79,0.6,0.86,0.9848427772521973,0.6844840219747327,0.73,0.6,0.63,0.9134965538978577,0.6155692733833784,0.72,0.6,0.81,0.8327732086181641
1,0.9858498602443084,0.56,0.6,0.53,0.7545180320739746,0.9957181139884368,0.49,1.0,0.73,0.7213747501373291,0.9782518566823687,0.91,0.6,0.92,0.9981657862663269,0.5033651228356332,0.51,1.0,0.58,0.5917097926139832,0.4556520426379432,0.56,0.6,0.56,0.7118269801139832
1,0.9830222532846162,0.87,1.0,0.94,0.9925202131271362,0.9993350244713551,0.91,1.0,0.99,0.9315596222877502,0.7050389483913823,0.76,0.8,0.96,0.9910128712654114,0.6737008898746759,0.71,0.4,0.87,0.9947445392608643,0.4698092830466363,0.52,0.2,0.52,0.43268439173698425
1,0.5041509632305962,0.84,1.0,0.74,0.9838473200798035,0.9766669315631774,0.84,1.0,0.8,0.9901430606842041,0.6986701298315052,0.89,1.0,0.83,0.9977591037750244,0.9071113264387074,0.85,1.0,0.77,0.9953259229660034,0.4448010412214026,0.68,0.0,0.76,0.8716115355491638
1,0.8939788945289455,0.81,1.0,0.75,0.9485372304916382,0.9981997407912339,0.92,1.0,0.95,0.9896141886711121,0.3553207518805858,0.78,1.0,0.77,0.669975221157074,0.6730780632558018,0.67,0.8,0.67,0.9552487730979919,0.3184775964441617,0.49,0.2,0.47,0.14789338409900665
1,0.9322379776559108,0.75,0.8,0.67,0.9813631772994995,0.993542967983442,0.61,1.0,0.74,0.9390736818313599,0.9846244124247415,0.53,0.8,0.52,0.9296260476112366,0.7073511883252507,0.65,0.6,0.69,0.9862712621688843,0.7079394988021369,0.62,0.6,0.79,0.994763970375061
1,0.9904517456538198,0.66,0.8,0.71,0.9919795989990234,0.06330917023473888,0.55,0.8,0.55,0.2708688974380493,0.5280789288714799,0.65,0.8,0.61,0.7310276627540588,0.7866331007260898,0.62,0.6,0.69,0.5215377807617188,0.663297423142976,0.35,0.2,0.42,0.01848488859832287
1,0.8821085444884963,0.7,0.8,0.54,0.9816368222236633,0.1343413571673996,0.41,1.0,0.37,0.6894986629486084,0.6838463724834463,0.45,1.0,0.48,0.7079108953475952,0.753493532119936,0.59,0.6,0.67,0.8442922234535217,0.4160148403159075,0.63,0.8,0.53,0.7469127774238586
1,0.9982530644897772,0.79,1.0,0.81,0.9942883253097534,0.9903871324584359,0.64,1.0,0.7,0.5480805039405823,0.631449724667256,0.44,0.8,0.52,0.1688360571861267,0.6664507400915384,0.64,0.2,0.66,0.9918505549430847,0.5883612114153886,0.64,0.4,0.73,0.992009162902832
1,0.783773969735719,0.43,0.8,0.69,0.16189426183700562,0.062242858083743864,0.43,1.0,0.49,0.37742868065834045,0.43343220734931975,0.58,1.0,0.55,0.23430481553077698,0.927629477742028,0.87,0.8,0.87,0.9557644724845886,0.5649406581817319,0.29,0.8,0.5,0.07435990869998932
1,0.040565853853768506,0.4,0.6,0.47,0.0604114755988121,0.9772417633583168,0.35,1.0,0.58,0.2896168828010559,0.2874306856607957,0.34,0.8,0.35,0.5564864873886108,0.9615364498379361,0.41,0.6,0.46,0.34170207381248474,0.08046312341832934,0.23,0.4,0.19,0.043755579739809036
1,0.9955431758858774,1.0,1.0,1.0,0.9958263039588928,0.9998769696665956,1.0,1.0,1.0,0.9968359470367432,0.9325880722408693,1.0,1.0,1.0,0.9981808662414551,0.9848244271792013,0.99,1.0,1.0,0.9987468719482422,0.7363001938261571,1.0,1.0,1.0,0.9984148740768433
1,0.9873063086515558,0.98,1.0,1.0,0.9945604205131531,0.9995919879025392,0.99,1.0,1.0,0.9997778534889221,0.9002885049589606,0.93,1.0,0.97,0.9971206188201904,0.9869683930748553,1.0,1.0,1.0,0.9992907047271729,0.8439289233056464,0.92,1.0,0.96,0.997864305973053
1,0.9658658410159681,0.94,1.0,0.95,0.9597119688987732,0.9979788942781935,0.92,1.0,0.98,0.990393340587616,0.4524366399032828,0.93,1.0,1.0,0.9858993291854858,0.8325383412341888,0.83,0.8,0.82,0.9819785952568054,0.7351822136852981,0.91,0.4,0.93,0.9993715882301331
1,0.8505441544493091,0.7,1.0,0.75,0.4804236888885498,0.9764244291781448,0.82,1.0,0.83,0.8917884230613708,0.7776572975703648,0.78,1.0,0.92,0.9677432179450989,0.5352106381583097,0.67,1.0,0.84,0.965193510055542,0.7446413081268628,0.94,1.0,0.91,0.9983946681022644
1,0.9978551970493291,0.77,1.0,0.77,0.9845628142356873,0.991505270519722,0.79,1.0,0.8,0.9909783601760864,0.5730259041489489,0.73,1.0,0.63,0.9934684038162231,0.9571697892438544,0.87,1.0,0.8,0.9896851778030396,0.8060755895752865,0.94,1.0,0.92,0.9946303367614746
1,0.9339640331889876,0.72,1.0,0.65,0.9661921858787537,0.9229670091010012,0.75,1.0,0.63,0.9531472325325012,0.6068160272171621,0.71,1.0,0.63,0.9833278656005859,0.9814850421530844,0.73,1.0,0.72,0.9896730184555054,0.7009323125014233,0.67,0.4,0.67,0.8500359058380127
1,0.9937167753281153,0.99,1.0,0.99,0.9981846213340759,0.9998248405306018,1.0,1.0,1.0,0.999850869178772,0.915548824348066,0.97,1.0,0.96,0.99832683801651,0.9852099063010344,1.0,1.0,1.0,0.9991177916526794,0.7902125598043918,1.0,1.0,0.99,0.9991403818130493
1,0.1925660656134937,0.73,0.8,0.72,0.8566466569900513,0.9450232211938966,0.87,1.0,0.91,0.9950309991836548,0.4009207089565281,0.88,1.0,1.0,0.9903676509857178,0.5931523254345232,0.6,0.8,0.77,0.6362043619155884,0.37543535967694047,0.72,0.6,0.79,0.9879595041275024
1,0.8073290299967931,0.89,0.4,0.98,0.9643678665161133,0.9912537461509473,0.85,1.0,1.0,0.9955006241798401,0.5508086664586582,0.91,1.0,0.99,0.9984968900680542,0.9999995542071507,0.94,1.0,0.99,0.9992989301681519,0.4775869168832747,0.59,0.4,0.9,0.9073930978775024
1,0.9614084307247158,0.96,1.0,0.96,0.9973403811454773,0.9829496192219577,0.92,1.0,0.97,0.997973620891571,0.7640949331110215,0.87,1.0,0.98,0.9951028823852539,0.9961800509183605,0.93,1.0,0.98,0.998067319393158,0.7891147017218337,0.96,1.0,0.89,0.9968401193618774
1,0.9757479347060706,0.69,1.0,0.81,0.9934448003768921,0.9607701061174996,0.84,1.0,0.79,0.6265560984611511,0.6083786210965959,0.55,1.0,0.79,0.9492495059967041,0.7878311313810173,0.8,1.0,0.85,0.9972004890441895,0.7189268182221734,0.88,1.0,0.85,0.9947360157966614
1,0.23245788703705195,0.47,1.0,0.48,0.18766263127326965,0.9963341195764175,0.63,0.8,0.76,0.8149372339248657,0.7635073322906056,0.55,0.8,0.66,0.7989878058433533,0.39864591174201414,0.37,0.6,0.4,0.03346196934580803,0.4092348209495597,0.61,0.4,0.64,0.8165282607078552
1,0.7182349775128163,0.68,1.0,0.68,0.8863050937652588,0.995153733079266,0.53,1.0,0.77,0.45769253373146057,0.03998867973045873,0.68,0.4,0.48,0.4398425221443176,0.3451919361116263,0.52,0.4,0.57,0.24665258824825287,0.5609101703590956,0.36,0.8,0.47,0.10085859894752502
1,0.9964065831468978,0.76,0.4,0.7,0.9816709756851196,0.9823793945930626,0.57,0.8,0.85,0.6287649869918823,0.9214934650900991,0.71,0.2,0.8,0.9609859585762024,0.6872705592692161,0.64,0.4,0.56,0.9209291338920593,0.41528332691160963,0.37,0.4,0.42,0.746645987033844
1,0.9813057247666064,0.67,0.6,0.7,0.9815067052841187,0.7320902524796377,0.34,0.6,0.58,0.710452675819397,0.8767802214339501,0.52,0.2,0.31,0.7911829352378845,0.6284313487202083,0.68,0.6,0.63,0.8270807862281799,0.7452063294070915,0.33,0.4,0.24,0.1690322458744049
1,0.9397273302750057,0.8,1.0,0.84,0.9805716276168823,0.9710118958431097,0.58,1.0,0.8,0.6870247721672058,0.3304511116114958,0.69,0.6,0.65,0.9777764081954956,0.6538875406358197,0.56,0.6,0.45,0.8313190937042236,0.4609282596643559,0.3,0.4,0.37,0.6248911619186401
1,0.9999911717222252,0.8,0.6,0.86,0.9921322464942932,0.9999385871708134,0.53,0.6,0.76,0.9045667052268982,0.3275273662331346,0.46,0.2,0.34,0.6485925316810608,0.9372085748050818,0.85,0.6,0.89,0.9884372353553772,0.8715616610114407,0.75,0.2,0.63,0.8761178851127625
1,0.9991866930265946,0.94,0.6,1.0,0.9979745745658875,0.9986027886671909,0.75,0.8,1.0,0.7967504858970642,0.9567257606964992,0.87,0.4,1.0,0.9822346568107605,0.7031254808538974,0.77,1.0,1.0,0.9816733598709106,0.8395386178453065,0.76,0.6,1.0,0.97115558385849
1,0.3036141952953341,0.6,0.8,0.72,0.8851905465126038,0.5423133453933893,0.52,0.6,0.81,0.5984475612640381,0.9745869485391535,0.9,0.4,1.0,0.9985489249229431,0.5708378617104345,0.57,1.0,0.62,0.5323237180709839,0.4505000200009271,0.39,0.2,0.46,0.3537823259830475
1,0.9857176918954417,0.79,0.6,0.86,0.9500494599342346,0.999996893976447,0.56,1.0,0.71,0.7847881317138672,0.7481619626690325,0.85,0.4,1.0,0.9598303437232971,0.744064508061523,0.66,1.0,0.78,0.9611889123916626,0.8030387497205959,0.9,0.4,0.74,0.8161202669143677
1,0.00034273904294776974,0.39,0.2,0.59,0.12189019471406937,0.9926410739192206,0.57,1.0,0.82,0.7323890924453735,0.9805251799485905,0.96,0.8,1.0,0.9896643757820129,0.34039005013099105,0.71,1.0,0.83,0.9930728077888489,0.761490892125489,0.84,0.2,0.84,0.9601283669471741
1,0.9414055002039292,0.65,0.6,0.68,0.8176003098487854,0.04816259860106486,0.69,0.4,0.84,0.6236121654510498,0.8489019276322995,0.87,0.4,1.0,0.9539740681648254,0.8121711513547233,0.65,0.6,0.67,0.8450267910957336,0.930142637907549,0.92,0.6,0.96,0.9646427035331726
1,0.3737817472951551,0.58,0.6,0.48,0.43736937642097473,0.042371348222883666,0.24,0.6,0.34,0.08003059029579163,0.3605409912668186,0.69,0.6,0.6,0.9111565947532654,0.4608263508790713,0.57,1.0,0.56,0.13858062028884888,0.8648489006989822,0.6,0.6,0.57,0.5606309771537781
1,0.9996109816448889,0.88,0.8,1.0,0.9972320199012756,0.9990907008784078,0.77,1.0,1.0,0.6876866221427917,0.9625369234913498,0.81,0.4,1.0,0.9932102560997009,0.661060794688529,0.72,1.0,1.0,0.9737474322319031,0.7823106699819764,0.84,0.4,1.0,0.9435953497886658
1,0.9993572453540983,0.73,0.6,0.9,0.9896247982978821,0.90830971550477,0.72,0.8,0.91,0.7394540905952454,0.9952862718020998,0.96,0.6,1.0,0.9973082542419434,0.796846513296514,0.74,1.0,0.78,0.9394115805625916,0.6311780476660122,0.51,0.6,0.55,0.7666888236999512
1,0.8250879168236835,0.59,0.6,0.6,0.9867765307426453,0.9916816728540722,0.47,0.8,0.76,0.8587901592254639,0.005141942585548698,0.57,0.0,0.6,0.34897205233573914,0.506609165378898,0.49,1.0,0.67,0.8633624911308289,0.7465495083998114,0.69,0.8,0.74,0.9873647093772888
1,0.094896762188958,0.67,0.2,0.67,0.9297788739204407,0.6850908668782713,0.51,0.8,0.83,0.5259162187576294,0.9701789023562138,0.92,0.8,1.0,0.9968045949935913,0.6297267376222826,0.74,1.0,0.79,0.9371121525764465,0.8896201629765107,0.78,0.2,0.85,0.7168716192245483
1,0.9713700418100046,0.67,1.0,0.64,0.5109327435493469,0.7383412889700213,0.61,1.0,0.59,0.8681320548057556,0.5849736228458696,0.38,1.0,0.44,0.1557268649339676,0.6277207172425192,0.57,0.4,0.5,0.865349292755127,0.7405762972553519,0.68,1.0,0.74,0.48448267579078674
1,0.9431502720020145,0.91,0.4,0.98,0.983892560005188,0.9915251650829154,0.87,1.0,1.0,0.9974585175514221,0.5785369818502077,0.96,1.0,0.99,0.9987581968307495,0.9999873826372306,0.96,1.0,0.99,0.9985424280166626,0.5470674151419092,0.69,0.8,0.97,0.8577023148536682
1,0.9905972035834,0.8,1.0,0.77,0.9850615859031677,0.9721052295301085,0.78,1.0,0.81,0.9993301630020142,0.7843482578572495,0.89,1.0,0.85,0.9979193806648254,0.998301248459895,0.91,1.0,0.91,0.999355137348175,0.5637762420069466,0.67,0.4,0.59,0.713990330696106
