class,ANN_AAC,RF_AAC,KNN_AAC,ERT_AAC,XGB_AAC,ANN_DPC,RF_DPC,KNN_DPC,ERT_DPC,XGB_DPC,ANN_CKSAAGP,RF_CKSAAGP,KNN_CKSAAGP,ERT_CKSAAGP,XGB_CKSAAGP,ANN_PAAC,RF_PAAC,KNN_PAAC,ERT_PAAC,XGB_PAAC,ANN_PHYC,RF_PHYC,KNN_PHYC,ERT_PHYC,XGB_PHYC
1,0.9914141720572688,0.67,0.8,0.77,0.9379437565803528,0.9999020225179386,0.84,0.8,0.94,0.9721407294273376,0.538126360644856,0.6,0.6,0.725,0.8965849876403809,0.9592786703220006,0.82,0.8,0.86,0.9987425208091736,0.7137499222113607,0.58,0.0,0.55,0.7651365399360657
1,0.9899863459738734,0.92,1.0,0.89,0.9991216063499451,0.9999951434251946,0.7,1.0,0.82,0.9882705211639404,0.9805540723420072,0.88,0.6,0.75,0.9949852228164673,0.9999820862780201,0.84,1.0,0.71,0.9980949759483337,0.9004431956891029,0.94,1.0,0.87,0.962878406047821
1,0.6887628951479782,0.48,0.4,0.42,0.28285273909568787,0.9999999521321631,0.9,0.8,0.87,0.9983982443809509,0.9914084589606089,0.87,0.4,0.79,0.9739577770233154,0.8330975353708927,0.71,1.0,0.8,0.9912863373756409,0.3662571336680491,0.67,0.4,0.69,0.9906070232391357
1,0.9999804970871142,0.5,0.8,0.62,0.12141751497983932,0.9747464264705984,0.68,0.6,0.59,0.5271636843681335,0.9491865846238718,0.76,0.6,0.61,0.7703016400337219,0.9969982295030784,0.53,0.6,0.48,0.34757912158966064,0.8645375287290963,0.85,0.8,0.86,0.9846848249435425
1,0.9868791322143129,0.84,1.0,0.91,0.9990756511688232,0.9995978013167112,0.81,1.0,0.77,0.9998069405555725,0.9919416854195461,0.96,0.8,0.9,0.9998705387115479,0.9999952521108738,0.81,1.0,0.86,0.9981504082679749,0.7083025240976542,0.84,1.0,0.88,0.9994264841079712
1,0.7484685053622275,0.44,0.8,0.41,0.04129232093691826,0.037488583882934405,0.32,0.2,0.36,0.4759822189807892,0.32234103288035443,0.62,0.4,0.57,0.8939730525016785,0.8824796748715796,0.53,1.0,0.45,0.4772132933139801,0.3555683833147377,0.43,0.2,0.49,0.4072111248970032
1,0.9052906252204618,0.76,0.8,0.68,0.9454378485679626,0.9998305822381518,0.84,1.0,0.83,0.9952196478843689,0.955676197125461,0.7833333333333334,0.6,0.79,0.9986374974250793,0.9833834703591955,0.69,0.8,0.8,0.9979903697967529,0.8190826080796381,0.93,1.0,0.95,0.9974576830863953
1,0.8644852393518426,0.76,0.6,0.68,0.9992579817771912,0.9335517418609114,0.53,0.4,0.78,0.9785870909690857,0.714930812535255,0.754,0.2,0.79,0.9926673769950867,0.8185291498792499,0.71,0.8,0.78,0.9978959560394287,0.5294377266697146,0.73,1.0,0.81,0.9414050579071045
1,0.7257557916659679,0.58,1.0,0.61,0.9415172338485718,0.9997744610621199,0.75,1.0,0.78,0.9453998804092407,0.7999771272288461,0.61,1.0,0.62,0.994665265083313,0.9718921169559787,0.67,1.0,0.76,0.6959734559059143,0.6650895051878905,0.41,0.6,0.29,0.06208028644323349
1,0.9994408394204075,0.97,1.0,0.95,0.999241828918457,0.9999898648956091,0.9,1.0,0.89,0.9967091083526611,0.9673547074324632,0.95,1.0,0.88,0.9995866417884827,0.9999845167582959,0.85,1.0,0.9,0.9996932744979858,0.9645491006247121,0.99,1.0,0.97,0.999776303768158
1,0.9992988655224878,0.66,1.0,0.75,0.975430965423584,0.999830642346077,0.59,1.0,0.75,0.9191486239433289,0.97604175052437,0.73,1.0,0.64,0.9432381987571716,0.9989360419760964,0.41,1.0,0.64,0.592109739780426,0.7487392947336557,0.59,1.0,0.57,0.8225159049034119
1,0.9996440954840099,0.99,1.0,0.98,0.9998390674591064,0.9999952485870481,0.98,1.0,0.98,0.9997181296348572,0.9943014139306902,0.89,1.0,0.9,0.9987648725509644,0.9934927852122617,0.9,1.0,0.96,0.9992081522941589,0.8741901476366785,0.88,1.0,0.89,0.9957312941551208
1,0.9058572467232578,0.75,1.0,0.73,0.9311507940292358,0.9967555644631326,0.86,1.0,0.84,0.9618702530860901,0.1705269940605672,0.5,0.0,0.51,0.7853809595108032,0.9150116719703852,0.96,0.8,0.81,0.999144434928894,0.41581454401764034,0.35,0.4,0.31,0.8361330628395081
1,0.9978895481074268,0.95,1.0,0.99,0.9988295435905457,0.9998561812455026,0.92,1.0,0.92,0.9995469450950623,0.9877997129640662,0.94,1.0,0.91,0.9979763627052307,0.9939920085285159,0.86,1.0,0.96,0.999305009841919,0.9091232150610692,1.0,1.0,1.0,0.9983311295509338
1,0.9990894370285135,1.0,1.0,1.0,0.9996899366378784,0.9999913134120402,1.0,1.0,1.0,0.9998083710670471,0.9898226364106724,0.99,1.0,1.0,0.9971400499343872,0.9974444612718497,1.0,1.0,1.0,0.9995437264442444,0.902734929310037,0.99,0.8,1.0,0.9996612071990967
1,0.9995031255520794,0.96,1.0,0.94,0.9985253214836121,0.998952419352004,0.82,1.0,0.86,0.9826309084892273,0.951577447770879,0.87,1.0,0.85,0.9997817873954773,0.998597988992102,0.91,1.0,0.91,0.9994558691978455,0.9647091900266883,1.0,1.0,0.97,0.9992431402206421
1,0.9989360069949973,0.9,1.0,0.9,0.9999649524688721,0.9944622689056472,0.76,1.0,0.67,0.6963315606117249,0.9800305144752249,0.92,0.8,0.89,0.9986758828163147,0.9999546005510261,0.8,1.0,0.79,0.9966779947280884,0.8909606164423622,0.89,1.0,0.93,0.9991990923881531
1,0.9956367171853923,0.92,1.0,0.94,0.99928218126297,0.9999986675654414,0.97,1.0,1.0,0.999907374382019,0.9700309280194601,0.92,1.0,0.96,0.9984151124954224,0.9949539235977569,0.94,1.0,0.98,0.99834144115448,0.8805865777499738,1.0,1.0,0.98,0.9990411400794983
1,0.9922957782852044,0.83,1.0,0.89,0.9976680874824524,0.9978368919475437,0.78,1.0,0.86,0.9868628978729248,0.4217860589398928,0.53,1.0,0.58,0.9135493040084839,0.9923585748972636,0.71,1.0,0.76,0.9987577199935913,0.8056832567142859,0.87,0.8,0.87,0.99704509973526
1,0.9998816455661155,0.88,0.8,0.88,0.9765541553497314,0.9994535335490475,0.84,0.6,0.97,0.9445165991783142,0.41104919678289176,0.22,0.4,0.0,0.12553827464580536,0.9128102094991501,0.83,0.8,0.88,0.9877436757087708,0.48746948496660025,0.64,0.4,0.52,0.3075035512447357
1,0.9943060752089924,0.66,1.0,0.72,0.9969214200973511,0.9994144990894923,0.66,1.0,0.8,0.9035651087760925,0.9076020968996306,0.87,0.8,0.85,0.999483585357666,0.993514564362435,0.74,1.0,0.8,0.9958117008209229,0.936565453157383,0.88,1.0,0.92,0.9910518527030945
1,0.9957945761780167,0.92,1.0,0.99,0.998123824596405,0.9999743321552834,0.94,1.0,0.97,0.9996539354324341,0.9422061994734635,0.91,1.0,0.94,0.9939262270927429,0.9988653617401039,0.85,1.0,0.82,0.9958872199058533,0.9184415286221769,0.98,1.0,0.99,0.9985645413398743
1,0.6822069176380188,0.63,0.6,0.67,0.8502999544143677,0.7823488368056759,0.58,1.0,0.55,0.9541934728622437,0.9638575765831937,0.75,0.8,0.76,0.9938530921936035,0.6697133161358074,0.58,1.0,0.7,0.4342213273048401,0.8006520842632114,0.83,0.2,0.77,0.987166702747345
1,0.9822557832753694,0.57,1.0,0.67,0.8649792075157166,0.1841353770520401,0.65,1.0,0.72,0.9812209606170654,0.8615912441076716,0.62,0.2,0.62,0.9336783289909363,0.8860115897462568,0.72,1.0,0.71,0.9307560324668884,0.896466797526679,0.79,1.0,0.91,0.8367275595664978
1,0.9903369122590623,0.73,1.0,0.8,0.9587109684944153,0.9997107908503401,0.81,0.8,0.84,0.9559065103530884,0.9169589170622546,0.7013333333333333,0.4,0.64,0.7736871242523193,0.9105632250439906,0.94,0.8,0.84,0.9928735494613647,0.4405930703129849,0.73,0.2,0.67,0.9738867878913879
1,0.9997915165283169,0.76,1.0,0.75,0.9927030801773071,0.7449508860376615,0.59,1.0,0.57,0.5747920870780945,0.85779428780209,0.74,0.8,0.62,0.5468189120292664,0.9904544891943498,0.69,1.0,0.8,0.9976909160614014,0.7535647888979281,0.56,0.6,0.62,0.363416463136673
1,0.999747177995588,0.98,1.0,1.0,0.9998539686203003,0.9999746608377137,0.86,1.0,0.83,0.9978926777839661,0.9706888644759624,0.88,1.0,0.76,0.9967290163040161,0.9988496080944325,1.0,1.0,0.99,0.9999430179595947,0.8906873053956084,1.0,1.0,0.98,0.999796450138092
1,0.9982162030682852,0.91,1.0,0.81,0.9988579750061035,0.9995679303260308,0.86,1.0,0.91,0.991523027420044,0.9926882860363065,0.91,1.0,0.95,0.9998210072517395,0.9998783492408441,0.78,1.0,0.8,0.9963156580924988,0.8980409403019146,0.87,0.8,0.93,0.9980676770210266
1,0.999825136258761,0.64,1.0,0.75,0.993954598903656,0.9996785004116762,0.65,0.8,0.59,0.9447580575942993,0.9880733483235628,0.83,0.8,0.78,0.9981118440628052,0.942991159104022,0.66,1.0,0.68,0.9758105278015137,0.8397180930973235,0.86,0.6,0.87,0.9389862418174744
1,0.9259227340525916,0.74,1.0,0.68,0.9928447604179382,0.9991034313721453,0.53,1.0,0.82,0.8547349572181702,0.9605390243925535,0.73,1.0,0.7,0.972464382648468,0.9931641803258349,0.59,1.0,0.57,0.9457634687423706,0.6383652502829182,0.38,0.4,0.41,0.5481436848640442
1,0.8603641478783115,0.54,0.4,0.55,0.878372848033905,0.9941923339579792,0.53,0.8,0.41,0.7170698046684265,0.7302825612203799,0.62,0.2,0.67,0.8437328338623047,0.9503167519102095,0.83,0.8,0.83,0.9978918433189392,0.6048056625464915,0.59,0.8,0.61,0.6046409606933594
1,0.5735629077809401,0.48,0.8,0.49,0.5292482376098633,0.9998777440708977,0.53,0.8,0.52,0.38574153184890747,0.8375669389533414,0.64,0.8,0.48,0.6225783228874207,0.7787814831895551,0.26,0.4,0.24,0.03385116904973984,0.4803097747631549,0.65,0.8,0.69,0.6808695793151855
1,0.878663792332274,0.44,1.0,0.63,0.32733502984046936,0.986049265485924,0.72,1.0,0.59,0.8713809251785278,0.8660622180707762,0.74,1.0,0.72,0.988970160484314,0.9405459451300405,0.52,1.0,0.47,0.6556383371353149,0.8248919935634541,0.82,1.0,0.79,0.9894127249717712
1,0.9941429670245622,0.78,1.0,0.81,0.999194324016571,0.9944097467310921,0.67,0.8,0.74,0.9689016342163086,0.9408809206332682,0.82,1.0,0.81,0.9998002648353577,0.9976284949496266,0.65,1.0,0.66,0.7886015772819519,0.8811667396973311,0.94,1.0,0.94,0.9982073307037354
1,0.9893577091234799,0.68,0.6,0.66,0.9208351969718933,0.03260022840864741,0.81,0.0,0.96,0.9664957523345947,0.16475760702432998,0.84,0.6,0.85,0.9026238918304443,0.9798295346872539,0.89,1.0,0.86,0.9869699478149414,0.8035508445381856,0.82,0.4,0.96,0.9867094159126282
1,0.9656747817009222,0.91,1.0,0.83,0.9993925094604492,0.9972999043740763,0.83,1.0,0.79,0.9941923022270203,0.9623963860843512,0.79,0.6,0.72,0.9914548397064209,0.9998647857819813,0.67,1.0,0.55,0.6978975534439087,0.878214660640749,0.68,1.0,0.66,0.9233840703964233
1,0.9889422284130264,0.74,1.0,0.72,0.9372663497924805,0.8792016507259208,0.67,1.0,0.6,0.3272300064563751,0.963640372631675,0.9,1.0,0.89,0.9967556595802307,0.9938226841534421,0.56,1.0,0.64,0.8362622261047363,0.8219516556152746,0.8,0.6,0.82,0.9887075424194336
1,0.9982076114315986,0.94,1.0,0.91,0.9998304843902588,0.9985587681456607,0.83,1.0,0.89,0.9653207063674927,0.9120759240037443,0.96,1.0,0.91,0.9992538094520569,0.9999832149675446,0.89,1.0,0.92,0.9991700649261475,0.8764869720663375,1.0,1.0,0.98,0.9996256828308105
1,0.3137197335409673,0.54,0.2,0.42,0.7950159907341003,0.999813149155843,0.72,0.6,0.65,0.9994072914123535,0.5794954154045475,0.61,0.4,0.57,0.9244101643562317,0.7241838230115388,0.71,0.8,0.77,0.8499515652656555,0.7096516776290142,0.75,0.6,0.85,0.9907006025314331
1,0.9957683637577454,0.82,1.0,0.87,0.9965766072273254,0.9995124281324163,0.91,1.0,0.89,0.9968882203102112,0.935753306968138,0.83,1.0,0.75,0.992506206035614,0.9570043292117071,0.85,1.0,0.82,0.9925804138183594,0.7685973535761967,0.95,1.0,0.83,0.9989780187606812
1,0.9994465876798206,0.92,1.0,0.92,0.999900221824646,0.9917695824582504,0.58,1.0,0.69,0.7467616200447083,0.9456622191387535,0.76,0.8,0.82,0.910513699054718,0.9736067777301114,0.82,1.0,0.85,0.9895516037940979,0.8966800415740563,0.99,1.0,0.96,0.999971866607666
1,0.9994174262871853,1.0,1.0,0.98,0.9997000694274902,0.9999922337482876,0.99,1.0,0.98,0.9999215602874756,0.9732645564662704,0.86,1.0,0.89,0.997934103012085,0.9954115102551231,0.97,1.0,0.99,0.999007523059845,0.8210559400743043,0.88,0.8,0.9,0.9347862005233765
1,0.9862363466890925,0.87,1.0,0.89,0.9992353916168213,0.9999676956603201,0.93,1.0,0.89,0.9999512434005737,0.973858669320795,0.92,0.8,0.76,0.9993498921394348,0.9999966971500458,0.81,1.0,0.77,0.9982006549835205,0.8538321675351411,0.96,1.0,0.73,0.9888747930526733
1,0.05577393979944325,0.2,0.6,0.35,0.05059286579489708,0.02697543446711202,0.29,0.2,0.28,0.1709814816713333,0.47129767788930677,0.4,0.2,0.39,0.2822255492210388,0.6375408537422146,0.46,1.0,0.49,0.06391466408967972,0.4238247241580061,0.43,0.6,0.48,0.04704555124044418
1,0.9909593580289358,0.49,0.2,0.47,0.647122323513031,0.9503641927319436,0.57,0.2,0.46,0.8234672546386719,0.31652505242659507,0.51,0.4,0.575,0.9828473329544067,0.9667934911901689,0.87,1.0,0.84,0.99562668800354,0.20841339737402476,0.4,0.6,0.35,0.1839330643415451
1,0.7304208815137725,0.48,0.8,0.66,0.3829287886619568,0.9981239262322866,0.7,1.0,0.64,0.9692378044128418,0.3748098889874959,0.52,0.6,0.35,0.6616654396057129,0.6614073711497375,0.4,0.6,0.54,0.11306792497634888,0.43040414733897686,0.44,0.2,0.42,0.28561049699783325
1,0.9648541376961729,0.77,1.0,0.82,0.9581841230392456,0.9999580121234434,0.83,1.0,0.91,0.9995848536491394,0.9609917488537226,0.95,1.0,0.91,0.9999110698699951,0.9999277222447605,0.78,1.0,0.74,0.9979519248008728,0.8562900116481141,0.94,0.8,0.92,0.9958534240722656
1,0.2506390350761441,0.59,0.0,0.32,0.3716112971305847,0.577546417281516,0.6,0.6,0.57,0.793982744216919,0.2783278503218916,0.51,0.0,0.39,0.5377292037010193,0.6660500017406573,0.51,0.6,0.58,0.3544203042984009,0.40300363902277225,0.29,0.4,0.33,0.0781027153134346
1,0.12824718459641196,0.57,0.2,0.62,0.39759933948516846,0.9999870433633373,0.81,0.4,0.79,0.9582202434539795,0.9438721518400747,0.63,0.4,0.52,0.9487066864967346,0.9122004228734898,0.76,0.8,0.8,0.9947165846824646,0.629699577121142,0.78,0.6,0.68,0.3900021016597748
1,0.9996901457436176,0.95,1.0,1.0,0.9995478987693787,0.9999958526742122,1.0,1.0,0.99,0.999862551689148,0.9911477474345145,0.99,1.0,0.98,0.9998683929443359,0.9974058470394981,0.94,1.0,0.97,0.9998953342437744,0.8792848592457149,1.0,1.0,1.0,0.9996812343597412
1,0.9977086290251571,1.0,1.0,1.0,0.9994515776634216,0.9999971672129562,1.0,1.0,1.0,0.9998980760574341,0.9922271481794547,0.98,1.0,0.99,0.9996650218963623,0.9932755563674172,1.0,1.0,1.0,0.9998569488525391,0.885967477124029,1.0,1.0,0.97,0.9993602633476257
1,0.9982196471691362,0.84,1.0,0.69,0.9992758631706238,0.9999402412005977,0.8,1.0,0.76,0.9679746627807617,0.9863976454767808,0.77,0.8,0.91,0.976924479007721,0.9837433744603906,0.76,1.0,0.84,0.9958623647689819,0.7760528372852812,0.59,0.4,0.55,0.6328375935554504
1,0.017635460332443637,0.48,0.0,0.44,0.579511284828186,0.088835385321584,0.58,0.6,0.5,0.9077211618423462,0.47623249231682513,0.73,0.2,0.685,0.937149703502655,0.3986924326067806,0.62,0.4,0.61,0.9135801196098328,0.5494172763943868,0.63,1.0,0.54,0.6632550358772278
1,0.9717744669584979,0.91,1.0,0.89,0.9981071949005127,0.9997671112852017,0.87,1.0,0.85,0.9999508857727051,0.9315650935621571,0.93,1.0,0.92,0.9975437521934509,0.9998258014980339,0.77,1.0,0.87,0.9912090301513672,0.893809944416093,0.92,0.8,0.9,0.9908273816108704
1,0.5915996061692116,0.5,0.6,0.39,0.07017970085144043,0.020174509158833863,0.34,0.4,0.29,0.013261452317237854,0.15414354578881276,0.44,0.2,0.43,0.15144135057926178,0.6417201004296884,0.59,0.8,0.47,0.3649335503578186,0.5228483876415307,0.56,0.4,0.38,0.9176936149597168
1,0.9986940360262422,0.85,1.0,0.91,0.9931273460388184,0.9999987826224167,0.87,1.0,0.92,0.9992806315422058,0.9934866200367043,0.84,1.0,0.75,0.9950464963912964,0.9591134014910371,0.89,0.8,0.74,0.9990703463554382,0.7289457799029763,0.79,0.6,0.82,0.8799517154693604
1,0.9996471431433692,0.64,1.0,0.71,0.937837541103363,0.9993524500862412,0.82,1.0,0.75,0.9973644614219666,0.9902627381557908,0.81,0.6,0.72,0.9960713386535645,0.9898618305215307,0.45,1.0,0.66,0.6774121522903442,0.7190772184252984,0.81,0.6,0.68,0.9833515286445618
1,0.9999670889466237,0.75,0.8,0.76,0.9738086462020874,0.9990601673054066,0.81,1.0,0.81,0.9521248936653137,0.767045579473345,0.8,0.8,0.76,0.979394257068634,0.9408337064902443,0.62,0.6,0.64,0.9758894443511963,0.9024200732237262,0.83,1.0,0.79,0.9928461909294128
1,0.9152127413441846,0.62,0.6,0.54,0.9576214551925659,0.996515928123919,0.65,1.0,0.5,0.927627444267273,0.5268816626855802,0.47,0.2,0.48,0.940743625164032,0.8205813322838982,0.66,0.8,0.57,0.9331672191619873,0.7893567545640462,0.79,0.6,0.62,0.9854109287261963
1,0.9928366145508389,0.89,1.0,0.9,0.9918122291564941,0.9986579907277313,0.75,1.0,0.78,0.9975394010543823,0.9566890304740573,0.68,0.8,0.68,0.9836907982826233,0.9949396282619802,0.85,1.0,0.78,0.9903401732444763,0.8037329514335163,0.6,1.0,0.7,0.903771162033081
1,0.9762411982258368,0.46,0.2,0.46,0.7497729063034058,0.9800904075558602,0.45,0.6,0.59,0.5296339988708496,0.3491206205060723,0.72,0.4,0.59,0.8181256651878357,0.9748025145423702,0.25,0.6,0.33,0.18437440693378448,0.4806602038462292,0.67,0.2,0.52,0.9545470476150513
1,0.9992580408900709,0.97,1.0,0.98,0.9999300241470337,0.9999969629091081,0.79,1.0,0.68,0.9988452196121216,0.9173359587359049,0.76,1.0,0.78,0.9908746480941772,0.9999806942082694,0.87,1.0,0.91,0.9998440742492676,0.9704013615194641,1.0,1.0,0.98,0.9998923540115356
1,0.9976688825161573,1.0,1.0,1.0,0.9990522265434265,0.9999929173369625,1.0,1.0,1.0,0.9998040795326233,0.9717960425221869,1.0,1.0,1.0,0.9997865557670593,0.9822100613858157,1.0,1.0,1.0,0.9992433786392212,0.9275720061869962,1.0,1.0,1.0,0.9928801655769348
1,0.8031309569910896,0.87,1.0,0.91,0.9767688512802124,0.9999996119017786,0.94,0.8,0.92,0.9956924319267273,0.9836507059117764,0.8866666666666667,0.8,0.97,0.9993734955787659,0.9711228548916971,0.91,1.0,0.92,0.9987707734107971,0.9119654168154476,0.93,1.0,0.96,0.9949036836624146
1,0.9562516509916524,0.6,1.0,0.72,0.647965669631958,0.9999966860545468,0.79,1.0,0.7,0.998496413230896,0.7011079765264879,0.3,1.0,0.44,0.9666216969490051,0.9994411959716916,0.66,1.0,0.73,0.9971762895584106,0.40272442782994994,0.43,0.6,0.59,0.2654171586036682
1,0.9989815982427813,0.89,1.0,0.83,0.9982109069824219,0.36355133660094247,0.57,0.8,0.71,0.4480419456958771,0.994910960423244,0.86,0.6,0.86,0.9963774085044861,0.9936089251854697,0.7,1.0,0.66,0.8022551536560059,0.9438238739959582,0.92,0.6,0.94,0.9984500408172607
1,0.9043899419435687,0.76,1.0,0.76,0.9821332097053528,0.9999936317168194,0.92,1.0,0.96,0.9980125427246094,0.9957660509819374,0.81,1.0,0.85,0.9994800686836243,0.8546854408756809,0.85,1.0,0.85,0.9973616003990173,0.8321127339778642,0.72,0.8,0.66,0.9924392700195312
1,0.06485477898570532,0.57,0.0,0.54,0.7819520235061646,0.13232756551372635,0.63,0.2,0.67,0.9736688733100891,0.9974036070826127,0.93,0.6,0.9,0.9988507032394409,0.9612784447693974,0.77,1.0,0.86,0.7858275175094604,0.5527476230517417,0.8,0.4,0.85,0.9641569256782532
1,0.9999901214371273,0.91,1.0,0.82,0.9990110397338867,0.9999926210444225,0.94,1.0,0.91,0.9999004602432251,0.9746540570959333,0.84,1.0,0.81,0.9864953756332397,0.9964864026777805,0.9,1.0,0.85,0.9997041821479797,0.8757363918323314,0.97,1.0,0.93,0.9922658801078796
1,0.9550330008854123,0.9,1.0,0.88,0.9987710118293762,0.9998061436812039,0.8,1.0,0.75,0.38857951760292053,0.9693286366018934,0.83,0.8,0.82,0.9971776008605957,0.9650113344447578,0.81,1.0,0.81,0.9712643027305603,0.8925305056670623,0.99,1.0,1.0,0.9996053576469421
1,0.9797637561138595,0.44,0.6,0.56,0.609606921672821,0.9998842234272113,0.57,1.0,0.57,0.8886008262634277,0.5221501749012344,0.42,0.6,0.39,0.6934320330619812,0.9226666605884737,0.66,0.6,0.71,0.9634607434272766,0.34529718080818705,0.19,0.6,0.28,0.05404094234108925
1,0.7988785473489025,0.79,1.0,0.66,0.8500636219978333,0.9997480777638033,0.87,1.0,0.87,0.9921312928199768,0.869999113785212,0.7,1.0,0.81,0.9870327711105347,0.91037168185048,0.61,1.0,0.59,0.8641316294670105,0.7259182110452314,0.75,0.6,0.67,0.8847689628601074
1,0.9794704488054827,0.89,1.0,0.84,0.9985003471374512,0.9999963019622624,0.69,1.0,0.78,0.9879347085952759,0.1431760803114275,0.48,0.0,0.47,0.09402697533369064,0.9768185402543039,0.77,0.8,0.84,0.9738117456436157,0.6593216882147545,0.33,0.2,0.28,0.011702022515237331
1,0.9976373771107828,0.97,1.0,0.89,0.999652624130249,0.9999981962677443,0.89,1.0,0.84,0.99950110912323,0.9897531125887769,0.91,1.0,0.85,0.9997507929801941,0.9900463342526429,0.93,1.0,0.87,0.9992831349372864,0.946992286395361,0.91,0.6,0.97,0.9474255442619324
1,0.9985896615615434,0.93,1.0,0.95,0.9998476505279541,0.9696114114677794,0.76,1.0,0.72,0.9975246787071228,0.986136132029606,0.89,1.0,0.8,0.9991758465766907,0.9995847156573583,0.97,1.0,0.97,0.999901533126831,0.9468702540065537,0.94,1.0,0.88,0.9970371723175049
1,0.9987841543084738,0.74,0.8,0.64,0.9924952983856201,0.9999623582594473,0.79,1.0,0.82,0.9975274205207825,0.9267734544271276,0.8,1.0,0.73,0.9981971383094788,0.9475446256857896,0.8,0.8,0.7,0.44159141182899475,0.9580641785994525,0.85,0.8,0.85,0.9992412328720093
1,0.9965348218646233,0.75,1.0,0.8,0.9802168011665344,0.9995854041319661,0.74,1.0,0.6,0.9673709869384766,0.997937737137755,0.91,1.0,0.89,0.99854576587677,0.9629674027883535,0.74,1.0,0.78,0.9893712997436523,0.556715371412402,0.71,0.4,0.8,0.981543779373169
1,0.999884808136646,0.95,1.0,0.92,0.9969122409820557,0.9999473012245039,0.96,1.0,0.96,0.9991840720176697,0.9946929106344894,0.93,1.0,0.92,0.9990197420120239,0.999536205341017,0.91,1.0,0.94,0.9991807341575623,0.899536326017315,0.9,0.8,0.96,0.9906005859375
1,0.9988203805991753,0.97,1.0,0.94,0.9998917579650879,0.9999709412168625,0.93,1.0,0.95,0.9977935552597046,0.960337136802365,0.97,1.0,0.91,0.9996590614318848,0.9999950935834935,0.83,1.0,0.83,0.9989811778068542,0.9391476523915794,0.98,1.0,0.96,0.9998985528945923
1,0.9996825364340308,0.83,1.0,0.91,0.993198812007904,0.9999260536884335,0.79,1.0,0.85,0.9902647733688354,0.18389607769497432,0.68,0.2,0.67,0.700688898563385,0.9627535879428212,0.94,1.0,0.78,0.9983019828796387,0.807510670610287,0.73,0.8,0.7,0.5579102635383606
1,0.7260262222232098,0.56,1.0,0.62,0.9617086052894592,0.9988793092711227,0.79,1.0,0.69,0.9948065876960754,0.854507442932578,0.63,0.8,0.52,0.8572776913642883,0.9094855383185148,0.72,1.0,0.48,0.8645974397659302,0.6713752997658232,0.28,0.6,0.45,0.05020684748888016
1,0.41002636759226696,0.63,0.4,0.57,0.9471047520637512,0.9897322759458044,0.64,0.6,0.38,0.8403239846229553,0.8044914841023312,0.73,0.4,0.76,0.9875704646110535,0.905124089667718,0.75,0.8,0.76,0.9928246736526489,0.6166209515134498,0.66,0.4,0.7,0.610821545124054
1,0.7829157452006568,0.51,0.4,0.43,0.734122633934021,0.9962023411534289,0.56,1.0,0.38,0.934618353843689,0.8057744066425258,0.75,1.0,0.64,0.9892212152481079,0.18164887646646646,0.37,0.2,0.39,0.6912519335746765,0.7533635480559894,0.63,0.6,0.65,0.7578307390213013
1,0.9322472807562078,0.83,1.0,0.9,0.9944950938224792,0.9999991995738394,0.96,1.0,0.94,0.9998067021369934,0.9917018578542945,0.87,1.0,0.92,0.999708354473114,0.9709513273640263,0.84,1.0,0.89,0.9598549008369446,0.8939999384014437,1.0,0.8,1.0,0.9998435974121094
1,0.919160421071923,0.84,0.8,0.72,0.977508544921875,0.9778874774646407,0.86,1.0,0.87,0.9927277565002441,0.9635009532214749,0.83,0.6,0.83,0.9981086254119873,0.9581922331397777,0.67,1.0,0.55,0.5479432344436646,0.5664203945649121,0.3,0.6,0.45,0.01464346144348383
1,0.828420365525534,0.43,0.6,0.5,0.9106373190879822,0.5874719764580891,0.63,1.0,0.51,0.5791715383529663,0.3713747791197475,0.38,0.0,0.37,0.6957308650016785,0.838615894346666,0.52,0.6,0.61,0.7229240536689758,0.588757908393802,0.69,0.2,0.67,0.9772006273269653
1,0.9164647225378489,0.77,1.0,0.75,0.8939537405967712,0.9998834187491612,0.68,1.0,0.7,0.9860754609107971,0.9810483325118212,0.72,0.8,0.74,0.9942574501037598,0.946324408820807,0.86,1.0,0.8,0.9976703524589539,0.8611603036054608,0.99,0.8,0.97,0.9992221593856812
1,0.9956467809450105,0.83,0.8,0.84,0.9885822534561157,0.9967204650884361,0.65,1.0,0.68,0.5725222229957581,0.9340432860639126,0.74,0.2,0.74,0.9819580912590027,0.9951289106998451,0.59,0.8,0.69,0.9764575362205505,0.9200834460031777,0.89,1.0,0.86,0.9978587031364441
1,0.9997589086513771,0.87,1.0,0.85,0.9966740608215332,0.9999969862432363,0.93,1.0,0.95,0.9998573064804077,0.9853249755619875,0.72,0.4,0.72,0.9422249794006348,0.9943633352037048,0.86,1.0,0.89,0.9959383010864258,0.7316107337412456,0.62,0.8,0.67,0.9722062945365906
1,0.19196198517784485,0.47,0.6,0.38,0.8314525485038757,0.9972065820308768,0.76,1.0,0.66,0.9246821999549866,0.9960223711932216,0.89,0.6,0.81,0.9995871186256409,0.942911273791725,0.6,0.2,0.65,0.926547110080719,0.7916219240240387,0.85,1.0,0.78,0.9281446933746338
1,0.23904515096023912,0.41,0.6,0.36,0.09173056483268738,0.21330172979884054,0.55,0.8,0.73,0.9315757751464844,0.5418411851998994,0.42,0.0,0.4,0.6757131218910217,0.7128368000977763,0.72,1.0,0.62,0.9895700216293335,0.43591732957682483,0.62,0.6,0.53,0.8701869249343872
